0,1000000.0,1000000.0,1000000.0,1000000.0,999162.2986015745
1,1000000.0,1000000.0,1000000.0,1000000.0,1001701.5144774762
2,1000000.0,1000000.0,1000000.0,1000000.0,998255.9331540976
3,1000000.0,1000000.0,1000000.0,1000000.0,996703.7388058258
4,1000000.0,1000000.0,1000000.0,1000000.0,996245.1403261059
5,1000000.0,1000000.0,1000000.0,1000000.0,993145.0068664048
6,1000000.0,1000000.0000000001,1000000.0,1000000.0,993542.2912516198
7,1000000.0,1000000.0000000001,1000000.0,1000000.0,995984.7971992805
8,1000000.0,1002458.3814591161,1000000.0,1000000.0,998128.6628885322
9,1000000.0,1004616.1815931707,1000000.0,1000000.0,1000431.1328600994
10,1000000.0,1006933.6168869082,1000000.0,1000000.0,1003579.4278640645
11,1000000.0,1010102.3748066128,1000000.0,1000000.0,1005003.7716872013
12,1000000.0,1011535.9764113744,1000000.0,1000000.0,1006332.7595210925
13,1000000.0,1012873.6022433025,999999.9999999999,1000000.0,1006750.1595713815
14,1000000.0,1011589.1232389275,999999.9999999999,1000000.0,1005056.5753080212
15,1000000.0,1011589.1232389275,998317.7710504843,1000000.0,1006739.3280594186
16,1000000.0,1011589.1232389275,999989.2411122461,1000000.0,1007307.4021779076
17,1000564.271309023,1011589.1232389275,999109.7020383673,1000000.0,1005853.8519564419
18,1001218.2650223066,1011589.1232389275,999109.7020383673,1000000.0,1007965.8033693738
19,1000749.6719944867,1011589.1232389275,999109.7020383673,1000000.0,1007494.0523394131
20,1000749.6719944867,1011589.1232389275,999109.7020383673,1000000.0,1006118.2569002534
21,1000749.6719944867,1011589.1232389275,999109.7020383673,1000000.0,1006843.0011024931
22,1000749.6719944867,1011589.1232389275,999109.7020383673,1000000.0,1006143.4014815962
23,1000749.6719944867,1011589.1232389275,999109.7020383673,1000000.0,1006003.9457650722
24,1000749.6719944867,1011589.1232389275,999109.7020383673,1000000.0,1005056.7687278776
25,1000749.6719944867,1011589.1232389275,999109.7020383673,1000000.0,1005588.093073635
26,1000749.6719944867,1011589.1232389275,999109.7020383673,1000000.0,1005507.6304133382
27,1000749.6719944867,1011589.1232389275,999109.7020383673,1000000.0,1005635.2875186166
28,1000749.6719944867,1011589.1232389275,999109.7020383673,1000000.0,1005821.9376801222
29,1000749.6719944867,1011776.8784575174,999109.7020383673,1000000.0,1007004.506682656
30,1000749.6719944867,1012430.0331402184,999109.7020383673,1000000.0,1006471.2481383339
31,1000749.6719944867,1012430.0331402184,999109.7020383673,1000000.0,1005694.6674145567
32,1000749.6719944867,1012430.0331402184,999109.7020383673,1000000.0,1004965.0877159048
33,1000749.6719944867,1012430.0331402184,999109.7020383673,1000000.0,1005055.9950484517
34,1000749.6719944867,1012430.0331402184,999109.7020383673,1000000.0,1004950.0009670992
35,1000749.6719944867,1012430.0331402184,999109.7020383673,1000000.0,1004371.8690160732
36,1000749.6719944867,1012430.0331402184,999109.7020383673,1000000.0,1002301.8897119978
37,1000749.6719944867,1012430.0331402184,999109.7020383673,1000000.0,1002069.7858842189
38,1000749.6719944867,1012430.0331402184,999109.7020383673,1000000.0,1001226.2818900988
39,1000749.6719944867,1012430.0331402184,999109.7020383673,1000000.0,999934.624088509
40,1000749.6719944867,1012430.0331402184,999109.7020383673,1000000.0,999959.1884102821
41,1000749.6719944867,1012430.0331402184,999109.7020383673,1000000.0,1000588.9634629891
42,1000749.6719944867,1012430.0331402184,999109.7020383673,1000000.0,1000768.0702500918
43,1000749.6719944867,1012430.0331402184,999109.7020383673,1000000.0,1000056.09175838
44,999260.7533122705,1012430.0331402184,999109.7020383673,1000000.0,999279.1241948899
45,999260.7533122705,1012430.0331402184,999109.7020383673,1000000.0,1000922.6127154212
46,999260.7533122705,1012430.0331402184,999109.7020383673,1000000.0,1003656.4089669446
47,999260.7533122705,1012430.0331402184,999109.7020383673,1000000.0,1000830.1580240227
48,999260.7533122705,1012430.0331402184,999109.7020383673,1000000.0,999229.4152917739
49,999260.7533122705,1012430.0331402184,999109.7020383673,1000000.0,997384.9635403571
50,999260.7533122705,1012430.0331402184,999109.7020383673,1000000.0,997007.0211407903
51,999260.7533122705,1012430.0331402184,999109.7020383673,1000000.0,996391.17231775
52,999260.7533122705,1012430.0331402184,999109.7020383673,1000000.0,995318.2723738418
